,task_id,client_id,task,level,time_on_task,time_start,time_end,num_correct,num_incorrect,num_all_correct,TLX_mean,finished,TLX_mental_demand,TLX_physical_demand,TLX_temporal_demand,TLX_performance,TLX_effort,TLX_frustration,date_time_end,client_id,age,sex_male,hand_right,education,n2_correct,n2_incorrect,n2_all_correct,n2_time_start,n3_correct,n3_incorrect,n3_all_correct,n3_time_start,sincerity,fairness,greed_avoidance,modesty,fearfulness,anxiety,dependence,sentimentality,social_self_esteem,social_boldness,sociability,liveliness,forgiveness,gentleness,flexibility,patience,organization,diligence,perfectionism,prudence,aesthetic_appreciation,inquisitiveness,creativity,unconventionality,honesty,emotionality,extraversion,agreeableness,conscientiousness,openness,opacity_median,opacity_std,n2_meta,n3_meta
15,240,wjxci,PT,1,68249,1.50833E+12,1.50833E+12,9,1,10,19,TRUE,3,4,3,2,4,3,00:42.6,wjxci,26,TRUE,TRUE,3,14,0,15,1508327834,6,2,13,1508328166,3.66667,2.66667,3,3.5,3,5,2,4.33333,4,3.33333,3.5,2,2,3,3.66667,2,2.5,4,5,4,5,4.5,4.66667,4.66667,3.20833,3.58333,3.20833,2.66667,3.875,4.70833,0.125490196,0.022044658,0.933333333,0.461538462
16,241,wjxci,PT,0,44061,1.50833E+12,1.50833E+12,10,0,10,12,TRUE,2,3,2,1,2,2,02:23.8,wjxci,26,TRUE,TRUE,3,14,0,15,1508327834,6,2,13,1508328166,3.66667,2.66667,3,3.5,3,5,2,4.33333,4,3.33333,3.5,2,2,3,3.66667,2,2.5,4,5,4,5,4.5,4.66667,4.66667,3.20833,3.58333,3.20833,2.66667,3.875,4.70833,0.129411765,0.036507817,0.933333333,0.461538462
17,242,wjxci,PT,2,150619,1.50833E+12,1.50833E+12,0,10,10,22,TRUE,3,5,4,2,4,4,05:43.0,wjxci,26,TRUE,TRUE,3,14,0,15,1508327834,6,2,13,1508328166,3.66667,2.66667,3,3.5,3,5,2,4.33333,4,3.33333,3.5,2,2,3,3.66667,2,2.5,4,5,4,5,4.5,4.66667,4.66667,3.20833,3.58333,3.20833,2.66667,3.875,4.70833,0.117647059,0.018829633,0.933333333,0.461538462
0,335,2nxs5,HP,2,105330,1.50834E+12,1.50834E+12,15,2,21,13,TRUE,2,1,2,3,3,2,41:14.0,2nxs5,21,FALSE,TRUE,1,8,0,10,1508336536,6,3,10,1508336833,3.33333,3,2,3,3.33333,5,2.5,2.66667,2.66667,1.66667,2.5,1.5,2,3,3.33333,4,3,2.5,2.66667,3.66667,4,2,3,2.33333,2.83333,3.375,2.08333,3.08333,2.95833,2.83333,0.101960784,0.014139417,0.8,0.6
1,336,2nxs5,HP,0,65361,1.50834E+12,1.50834E+12,21,1,21,13,TRUE,2,2,2,3,2,2,43:19.0,2nxs5,21,FALSE,TRUE,1,8,0,10,1508336536,6,3,10,1508336833,3.33333,3,2,3,3.33333,5,2.5,2.66667,2.66667,1.66667,2.5,1.5,2,3,3.33333,4,3,2.5,2.66667,3.66667,4,2,3,2.33333,2.83333,3.375,2.08333,3.08333,2.95833,2.83333,0.101960784,0.005928854,0.8,0.6
2,337,2nxs5,HP,1,94085,1.50834E+12,1.50834E+12,19,3,21,13,TRUE,2,2,2,3,2,2,45:40.6,2nxs5,21,FALSE,TRUE,1,8,0,10,1508336536,6,3,10,1508336833,3.33333,3,2,3,3.33333,5,2.5,2.66667,2.66667,1.66667,2.5,1.5,2,3,3.33333,4,3,2.5,2.66667,3.66667,4,2,3,2.33333,2.83333,3.375,2.08333,3.08333,2.95833,2.83333,0.094117647,0.005228758,0.8,0.6
3,338,2nxs5,FA,2,150584,1.50834E+12,1.50834E+12,10,0,10,17,TRUE,3,2,3,3,3,3,49:29.5,2nxs5,21,FALSE,TRUE,1,8,0,10,1508336536,6,3,10,1508336833,3.33333,3,2,3,3.33333,5,2.5,2.66667,2.66667,1.66667,2.5,1.5,2,3,3.33333,4,3,2.5,2.66667,3.66667,4,2,3,2.33333,2.83333,3.375,2.08333,3.08333,2.95833,2.83333,0.101960784,0.016894099,0.8,0.6
4,339,2nxs5,FA,1,181709,1.50834E+12,1.50834E+12,8,0,10,18,FALSE,3,2,3,4,3,3,53:21.6,2nxs5,21,FALSE,TRUE,1,8,0,10,1508336536,6,3,10,1508336833,3.33333,3,2,3,3.33333,5,2.5,2.66667,2.66667,1.66667,2.5,1.5,2,3,3.33333,4,3,2.5,2.66667,3.66667,4,2,3,2.33333,2.83333,3.375,2.08333,3.08333,2.95833,2.83333,0.101960784,0.013677081,0.8,0.6
5,340,2nxs5,FA,0,181584,1.50834E+12,1.50834E+12,9,0,10,16,FALSE,3,2,2,3,3,3,57:13.5,2nxs5,21,FALSE,TRUE,1,8,0,10,1508336536,6,3,10,1508336833,3.33333,3,2,3,3.33333,5,2.5,2.66667,2.66667,1.66667,2.5,1.5,2,3,3.33333,4,3,2.5,2.66667,3.66667,4,2,3,2.33333,2.83333,3.375,2.08333,3.08333,2.95833,2.83333,0.101960784,0.041480178,0.8,0.6
6,341,2nxs5,GC,1,75414,1.50834E+12,1.50834E+12,0,0,5,14,TRUE,2,2,2,3,3,2,59:49.3,2nxs5,21,FALSE,TRUE,1,8,0,10,1508336536,6,3,10,1508336833,3.33333,3,2,3,3.33333,5,2.5,2.66667,2.66667,1.66667,2.5,1.5,2,3,3.33333,4,3,2.5,2.66667,3.66667,4,2,3,2.33333,2.83333,3.375,2.08333,3.08333,2.95833,2.83333,0.094117647,0.01095903,0.8,0.6
7,342,2nxs5,GC,2,55216,1.50834E+12,1.50834E+12,0,0,5,13,TRUE,2,2,2,3,2,2,01:33.6,2nxs5,21,FALSE,TRUE,1,8,0,10,1508336536,6,3,10,1508336833,3.33333,3,2,3,3.33333,5,2.5,2.66667,2.66667,1.66667,2.5,1.5,2,3,3.33333,4,3,2.5,2.66667,3.66667,4,2,3,2.33333,2.83333,3.375,2.08333,3.08333,2.95833,2.83333,0.121568627,0.029520496,0.8,0.6
8,343,2nxs5,GC,0,30202,1.50834E+12,1.50834E+12,0,0,5,12,TRUE,2,2,2,2,2,2,02:47.9,2nxs5,21,FALSE,TRUE,1,8,0,10,1508336536,6,3,10,1508336833,3.33333,3,2,3,3.33333,5,2.5,2.66667,2.66667,1.66667,2.5,1.5,2,3,3.33333,4,3,2.5,2.66667,3.66667,4,2,3,2.33333,2.83333,3.375,2.08333,3.08333,2.95833,2.83333,0.133333333,0.027169424,0.8,0.6
9,344,2nxs5,NC,0,88951,1.50834E+12,1.50834E+12,11,0,11,13,TRUE,2,2,2,3,2,2,05:22.8,2nxs5,21,FALSE,TRUE,1,8,0,10,1508336536,6,3,10,1508336833,3.33333,3,2,3,3.33333,5,2.5,2.66667,2.66667,1.66667,2.5,1.5,2,3,3.33333,4,3,2.5,2.66667,3.66667,4,2,3,2.33333,2.83333,3.375,2.08333,3.08333,2.95833,2.83333,0.08627451,0.003921569,0.8,0.6
10,345,2nxs5,NC,2,181568,1.50834E+12,1.50834E+12,4,0,4,16,FALSE,2,2,3,3,3,3,09:06.1,2nxs5,21,FALSE,TRUE,1,8,0,10,1508336536,6,3,10,1508336833,3.33333,3,2,3,3.33333,5,2.5,2.66667,2.66667,1.66667,2.5,1.5,2,3,3.33333,4,3,2.5,2.66667,3.66667,4,2,3,2.33333,2.83333,3.375,2.08333,3.08333,2.95833,2.83333,0.094117647,0.009097999,0.8,0.6
11,346,2nxs5,NC,1,110111,1.50834E+12,1.50834E+12,13,0,14,13,TRUE,2,2,2,3,2,2,11:41.8,2nxs5,21,FALSE,TRUE,1,8,0,10,1508336536,6,3,10,1508336833,3.33333,3,2,3,3.33333,5,2.5,2.66667,2.66667,1.66667,2.5,1.5,2,3,3.33333,4,3,2.5,2.66667,3.66667,4,2,3,2.33333,2.83333,3.375,2.08333,3.08333,2.95833,2.83333,0.08627451,0.005392562,0.8,0.6
12,347,2nxs5,SX,0,36462,1.50834E+12,1.50834E+12,20,0,20,10,TRUE,2,2,2,1,2,1,13:20.9,2nxs5,21,FALSE,TRUE,1,8,0,10,1508336536,6,3,10,1508336833,3.33333,3,2,3,3.33333,5,2.5,2.66667,2.66667,1.66667,2.5,1.5,2,3,3.33333,4,3,2.5,2.66667,3.66667,4,2,3,2.33333,2.83333,3.375,2.08333,3.08333,2.95833,2.83333,0.101960784,0.011764706,0.8,0.6
13,348,2nxs5,SX,1,62853,1.50834E+12,1.50834E+12,20,0,20,10,TRUE,2,2,2,1,2,1,15:07.2,2nxs5,21,FALSE,TRUE,1,8,0,10,1508336536,6,3,10,1508336833,3.33333,3,2,3,3.33333,5,2.5,2.66667,2.66667,1.66667,2.5,1.5,2,3,3.33333,4,3,2.5,2.66667,3.66667,4,2,3,2.33333,2.83333,3.375,2.08333,3.08333,2.95833,2.83333,0.090196078,0.021431531,0.8,0.6
14,349,2nxs5,SX,2,181433,1.50834E+12,1.50834E+12,19,0,20,14,FALSE,2,2,2,3,3,2,18:49.9,2nxs5,21,FALSE,TRUE,1,8,0,10,1508336536,6,3,10,1508336833,3.33333,3,2,3,3.33333,5,2.5,2.66667,2.66667,1.66667,2.5,1.5,2,3,3.33333,4,3,2.5,2.66667,3.66667,4,2,3,2.33333,2.83333,3.375,2.08333,3.08333,2.95833,2.83333,0.094117647,0.014691542,0.8,0.6
15,350,2nxs5,PT,1,59675,1.50834E+12,1.50834E+12,9,1,10,12,TRUE,2,2,2,2,2,2,21:14.6,2nxs5,21,FALSE,TRUE,1,8,0,10,1508336536,6,3,10,1508336833,3.33333,3,2,3,3.33333,5,2.5,2.66667,2.66667,1.66667,2.5,1.5,2,3,3.33333,4,3,2.5,2.66667,3.66667,4,2,3,2.33333,2.83333,3.375,2.08333,3.08333,2.95833,2.83333,0.109803922,0.029659091,0.8,0.6
16,351,2nxs5,PT,0,48722,1.50834E+12,1.50834E+12,10,0,10,12,TRUE,2,2,2,2,2,2,22:45.2,2nxs5,21,FALSE,TRUE,1,8,0,10,1508336536,6,3,10,1508336833,3.33333,3,2,3,3.33333,5,2.5,2.66667,2.66667,1.66667,2.5,1.5,2,3,3.33333,4,3,2.5,2.66667,3.66667,4,2,3,2.33333,2.83333,3.375,2.08333,3.08333,2.95833,2.83333,0.17254902,0.082632578,0.8,0.6
17,352,2nxs5,PT,2,130244,1.50834E+12,1.50834E+12,0,10,10,14,TRUE,2,3,3,1,3,2,25:37.6,2nxs5,21,FALSE,TRUE,1,8,0,10,1508336536,6,3,10,1508336833,3.33333,3,2,3,3.33333,5,2.5,2.66667,2.66667,1.66667,2.5,1.5,2,3,3.33333,4,3,2.5,2.66667,3.66667,4,2,3,2.33333,2.83333,3.375,2.08333,3.08333,2.95833,2.83333,0.109803922,0.050198307,0.8,0.6
0,371,b7mrd,HP,2,118324,1.50842E+12,1.50842E+12,21,0,21,11,TRUE,2,1,2,2,2,2,32:31.2,b7mrd,23,TRUE,TRUE,2,8,3,10,1508421325,9,6,10,1508421686,2,2.33333,2,2.5,2.33333,2.5,2,2.33333,4.33333,3.33333,2.5,3.5,2,2,3.33333,3.5,3,4,2.33333,4,3,2.5,1.66667,2,2.20833,2.29167,3.41667,2.70833,3.33333,2.29167,0.105882353,0.098169848,0.8,0.9
1,372,b7mrd,HP,0,53243,1.50842E+12,1.50842E+12,21,1,21,7,TRUE,1,1,1,2,1,1,34:58.8,b7mrd,23,TRUE,TRUE,2,8,3,10,1508421325,9,6,10,1508421686,2,2.33333,2,2.5,2.33333,2.5,2,2.33333,4.33333,3.33333,2.5,3.5,2,2,3.33333,3.5,3,4,2.33333,4,3,2.5,1.66667,2,2.20833,2.29167,3.41667,2.70833,3.33333,2.29167,0.098039216,0.006403895,0.8,0.9
2,373,b7mrd,HP,1,78477,1.50842E+12,1.50842E+12,21,0,21,11,TRUE,2,1,2,2,2,2,37:00.2,b7mrd,23,TRUE,TRUE,2,8,3,10,1508421325,9,6,10,1508421686,2,2.33333,2,2.5,2.33333,2.5,2,2.33333,4.33333,3.33333,2.5,3.5,2,2,3.33333,3.5,3,4,2.33333,4,3,2.5,1.66667,2,2.20833,2.29167,3.41667,2.70833,3.33333,2.29167,0.101960784,0.030616473,0.8,0.9
3,374,b7mrd,FA,2,189474,1.50842E+12,1.50842E+12,8,1,10,21,FALSE,3,2,4,5,3,4,42:11.7,b7mrd,23,TRUE,TRUE,2,8,3,10,1508421325,9,6,10,1508421686,2,2.33333,2,2.5,2.33333,2.5,2,2.33333,4.33333,3.33333,2.5,3.5,2,2,3.33333,3.5,3,4,2.33333,4,3,2.5,1.66667,2,2.20833,2.29167,3.41667,2.70833,3.33333,2.29167,0.121568627,0.024781501,0.8,0.9
4,375,b7mrd,FA,1,96339,1.50842E+12,1.50842E+12,9,2,10,14,TRUE,3,2,2,2,3,2,44:44.6,b7mrd,23,TRUE,TRUE,2,8,3,10,1508421325,9,6,10,1508421686,2,2.33333,2,2.5,2.33333,2.5,2,2.33333,4.33333,3.33333,2.5,3.5,2,2,3.33333,3.5,3,4,2.33333,4,3,2.5,1.66667,2,2.20833,2.29167,3.41667,2.70833,3.33333,2.29167,0.098039216,0.04687171,0.8,0.9
5,376,b7mrd,FA,0,61628,1.50842E+12,1.50842E+12,10,0,10,11,TRUE,2,2,2,2,2,1,46:39.2,b7mrd,23,TRUE,TRUE,2,8,3,10,1508421325,9,6,10,1508421686,2,2.33333,2,2.5,2.33333,2.5,2,2.33333,4.33333,3.33333,2.5,3.5,2,2,3.33333,3.5,3,4,2.33333,4,3,2.5,1.66667,2,2.20833,2.29167,3.41667,2.70833,3.33333,2.29167,0.11372549,0.029346332,0.8,0.9
6,377,b7mrd,GC,1,80114,1.50842E+12,1.50842E+12,0,0,5,16,TRUE,3,2,2,3,3,3,49:47.4,b7mrd,23,TRUE,TRUE,2,8,3,10,1508421325,9,6,10,1508421686,2,2.33333,2,2.5,2.33333,2.5,2,2.33333,4.33333,3.33333,2.5,3.5,2,2,3.33333,3.5,3,4,2.33333,4,3,2.5,1.66667,2,2.20833,2.29167,3.41667,2.70833,3.33333,2.29167,0.101960784,0.450341975,0.8,0.9
7,378,b7mrd,GC,2,94390,1.50842E+12,1.50842E+12,0,0,5,19,TRUE,4,2,2,4,3,4,52:10.8,b7mrd,23,TRUE,TRUE,2,8,3,10,1508421325,9,6,10,1508421686,2,2.33333,2,2.5,2.33333,2.5,2,2.33333,4.33333,3.33333,2.5,3.5,2,2,3.33333,3.5,3,4,2.33333,4,3,2.5,1.66667,2,2.20833,2.29167,3.41667,2.70833,3.33333,2.29167,0.101960784,0.090984256,0.8,0.9
8,379,b7mrd,GC,0,30210,1.50842E+12,1.50842E+12,0,0,5,12,TRUE,2,2,2,2,2,2,53:28.5,b7mrd,23,TRUE,TRUE,2,8,3,10,1508421325,9,6,10,1508421686,2,2.33333,2,2.5,2.33333,2.5,2,2.33333,4.33333,3.33333,2.5,3.5,2,2,3.33333,3.5,3,4,2.33333,4,3,2.5,1.66667,2,2.20833,2.29167,3.41667,2.70833,3.33333,2.29167,0.117647059,0.011091871,0.8,0.9
9,380,b7mrd,NC,0,73676,1.50842E+12,1.50842E+12,12,0,11,12,TRUE,2,2,2,2,2,2,55:58.6,b7mrd,23,TRUE,TRUE,2,8,3,10,1508421325,9,6,10,1508421686,2,2.33333,2,2.5,2.33333,2.5,2,2.33333,4.33333,3.33333,2.5,3.5,2,2,3.33333,3.5,3,4,2.33333,4,3,2.5,1.66667,2,2.20833,2.29167,3.41667,2.70833,3.33333,2.29167,0.101960784,0.015963929,0.8,0.9
10,381,b7mrd,NC,2,181956,1.50843E+12,1.50843E+12,3,0,4,19,FALSE,3,2,4,4,3,3,00:21.6,b7mrd,23,TRUE,TRUE,2,8,3,10,1508421325,9,6,10,1508421686,2,2.33333,2,2.5,2.33333,2.5,2,2.33333,4.33333,3.33333,2.5,3.5,2,2,3.33333,3.5,3,4,2.33333,4,3,2.5,1.66667,2,2.20833,2.29167,3.41667,2.70833,3.33333,2.29167,0.101960784,0.027859865,0.8,0.9
11,382,b7mrd,NC,1,131760,1.50843E+12,1.50843E+12,14,0,14,12,TRUE,2,2,2,2,2,2,03:22.4,b7mrd,23,TRUE,TRUE,2,8,3,10,1508421325,9,6,10,1508421686,2,2.33333,2,2.5,2.33333,2.5,2,2.33333,4.33333,3.33333,2.5,3.5,2,2,3.33333,3.5,3,4,2.33333,4,3,2.5,1.66667,2,2.20833,2.29167,3.41667,2.70833,3.33333,2.29167,0.117647059,0.025538493,0.8,0.9
13,384,b7mrd,SX,1,46797,1.50843E+12,1.50843E+12,20,0,20,12,TRUE,2,2,2,2,2,2,06:35.7,b7mrd,23,TRUE,TRUE,2,8,3,10,1508421325,9,6,10,1508421686,2,2.33333,2,2.5,2.33333,2.5,2,2.33333,4.33333,3.33333,2.5,3.5,2,2,3.33333,3.5,3,4,2.33333,4,3,2.5,1.66667,2,2.20833,2.29167,3.41667,2.70833,3.33333,2.29167,0.105882353,0.037885952,0.8,0.9
14,385,b7mrd,SX,2,109579,1.50843E+12,1.50843E+12,20,0,20,12,TRUE,2,2,2,2,2,2,09:03.4,b7mrd,23,TRUE,TRUE,2,8,3,10,1508421325,9,6,10,1508421686,2,2.33333,2,2.5,2.33333,2.5,2,2.33333,4.33333,3.33333,2.5,3.5,2,2,3.33333,3.5,3,4,2.33333,4,3,2.5,1.66667,2,2.20833,2.29167,3.41667,2.70833,3.33333,2.29167,0.133333333,0.280035097,0.8,0.9
15,386,b7mrd,PT,1,109504,1.50843E+12,1.50843E+12,9,1,10,13,TRUE,2,2,2,2,3,2,13:46.4,b7mrd,23,TRUE,TRUE,2,8,3,10,1508421325,9,6,10,1508421686,2,2.33333,2,2.5,2.33333,2.5,2,2.33333,4.33333,3.33333,2.5,3.5,2,2,3.33333,3.5,3,4,2.33333,4,3,2.5,1.66667,2,2.20833,2.29167,3.41667,2.70833,3.33333,2.29167,0.141176471,0.083970014,0.8,0.9
16,387,b7mrd,PT,0,66640,1.50843E+12,1.50843E+12,10,0,10,12,TRUE,2,2,2,2,2,2,15:38.4,b7mrd,23,TRUE,TRUE,2,8,3,10,1508421325,9,6,10,1508421686,2,2.33333,2,2.5,2.33333,2.5,2,2.33333,4.33333,3.33333,2.5,3.5,2,2,3.33333,3.5,3,4,2.33333,4,3,2.5,1.66667,2,2.20833,2.29167,3.41667,2.70833,3.33333,2.29167,0.101960784,0.020849571,0.8,0.9
17,388,b7mrd,PT,2,163674,1.50843E+12,1.50843E+12,0,10,10,17,TRUE,4,2,3,3,3,2,19:01.7,b7mrd,23,TRUE,TRUE,2,8,3,10,1508421325,9,6,10,1508421686,2,2.33333,2,2.5,2.33333,2.5,2,2.33333,4.33333,3.33333,2.5,3.5,2,2,3.33333,3.5,3,4,2.33333,4,3,2.5,1.66667,2,2.20833,2.29167,3.41667,2.70833,3.33333,2.29167,0.121568627,0.086767349,0.8,0.9
0,261,ibvx8,HP,2,84032,1.50843E+12,1.50843E+12,14,2,21,15,TRUE,2,2,3,2,3,3,57:49.7,ibvx8,20,FALSE,TRUE,1,4,2,10,1508427437,8,3,13,1508427754,2.66667,3.33333,3,4,4,4.5,5,4.66667,2.66667,4,4.5,2,5,3.33333,1.33333,4.5,3,4,3,2.66667,4,2,4.33333,3.33333,3.25,4.54167,3.29167,3.54167,3.16667,3.41667,0.282352941,0.132252443,0.4,0.615384615
1,262,ibvx8,HP,0,53875,1.50843E+12,1.50843E+12,20,0,21,16,TRUE,3,2,3,2,3,3,59:46.7,ibvx8,20,FALSE,TRUE,1,4,2,10,1508427437,8,3,13,1508427754,2.66667,3.33333,3,4,4,4.5,5,4.66667,2.66667,4,4.5,2,5,3.33333,1.33333,4.5,3,4,3,2.66667,4,2,4.33333,3.33333,3.25,4.54167,3.29167,3.54167,3.16667,3.41667,0.137254902,0.035870386,0.4,0.615384615
2,263,ibvx8,HP,1,69684,1.50843E+12,1.50843E+12,15,1,21,18,TRUE,3,2,2,3,4,4,01:52.3,ibvx8,20,FALSE,TRUE,1,4,2,10,1508427437,8,3,13,1508427754,2.66667,3.33333,3,4,4,4.5,5,4.66667,2.66667,4,4.5,2,5,3.33333,1.33333,4.5,3,4,3,2.66667,4,2,4.33333,3.33333,3.25,4.54167,3.29167,3.54167,3.16667,3.41667,0.109803922,0.055162779,0.4,0.615384615
3,264,ibvx8,FA,2,162924,1.50843E+12,1.50843E+12,8,2,10,20,TRUE,5,3,1,4,3,4,06:01.4,ibvx8,20,FALSE,TRUE,1,4,2,10,1508427437,8,3,13,1508427754,2.66667,3.33333,3,4,4,4.5,5,4.66667,2.66667,4,4.5,2,5,3.33333,1.33333,4.5,3,4,3,2.66667,4,2,4.33333,3.33333,3.25,4.54167,3.29167,3.54167,3.16667,3.41667,0.137254902,0.106080666,0.4,0.615384615
4,265,ibvx8,FA,1,139407,1.50843E+12,1.50843E+12,7,4,10,25,TRUE,4,3,4,5,4,5,09:20.7,ibvx8,20,FALSE,TRUE,1,4,2,10,1508427437,8,3,13,1508427754,2.66667,3.33333,3,4,4,4.5,5,4.66667,2.66667,4,4.5,2,5,3.33333,1.33333,4.5,3,4,3,2.66667,4,2,4.33333,3.33333,3.25,4.54167,3.29167,3.54167,3.16667,3.41667,0.101960784,0.202158458,0.4,0.615384615
5,266,ibvx8,FA,0,121254,1.50843E+12,1.50843E+12,9,1,10,24,TRUE,4,3,4,5,3,5,12:24.4,ibvx8,20,FALSE,TRUE,1,4,2,10,1508427437,8,3,13,1508427754,2.66667,3.33333,3,4,4,4.5,5,4.66667,2.66667,4,4.5,2,5,3.33333,1.33333,4.5,3,4,3,2.66667,4,2,4.33333,3.33333,3.25,4.54167,3.29167,3.54167,3.16667,3.41667,0.125490196,0.027135098,0.4,0.615384615
7,268,ibvx8,GC,2,46639,1.50843E+12,1.50843E+12,0,0,5,21,TRUE,4,3,3,4,3,4,16:07.6,ibvx8,20,FALSE,TRUE,1,4,2,10,1508427437,8,3,13,1508427754,2.66667,3.33333,3,4,4,4.5,5,4.66667,2.66667,4,4.5,2,5,3.33333,1.33333,4.5,3,4,3,2.66667,4,2,4.33333,3.33333,3.25,4.54167,3.29167,3.54167,3.16667,3.41667,0.121568627,0.010125447,0.4,0.615384615
8,269,ibvx8,GC,0,31855,1.50843E+12,1.50843E+12,0,0,5,17,TRUE,3,2,3,3,3,3,17:29.7,ibvx8,20,FALSE,TRUE,1,4,2,10,1508427437,8,3,13,1508427754,2.66667,3.33333,3,4,4,4.5,5,4.66667,2.66667,4,4.5,2,5,3.33333,1.33333,4.5,3,4,3,2.66667,4,2,4.33333,3.33333,3.25,4.54167,3.29167,3.54167,3.16667,3.41667,0.117647059,0.011091871,0.4,0.615384615
9,270,ibvx8,NC,0,48578,1.50843E+12,1.50843E+12,9,2,11,16,TRUE,2,2,4,2,3,3,19:53.1,ibvx8,20,FALSE,TRUE,1,4,2,10,1508427437,8,3,13,1508427754,2.66667,3.33333,3,4,4,4.5,5,4.66667,2.66667,4,4.5,2,5,3.33333,1.33333,4.5,3,4,3,2.66667,4,2,4.33333,3.33333,3.25,4.54167,3.29167,3.54167,3.16667,3.41667,0.117647059,0.02396118,0.4,0.615384615
10,271,ibvx8,NC,2,164716,1.50843E+12,1.50843E+12,3,4,4,20,TRUE,4,2,3,3,4,4,23:33.3,ibvx8,20,FALSE,TRUE,1,4,2,10,1508427437,8,3,13,1508427754,2.66667,3.33333,3,4,4,4.5,5,4.66667,2.66667,4,4.5,2,5,3.33333,1.33333,4.5,3,4,3,2.66667,4,2,4.33333,3.33333,3.25,4.54167,3.29167,3.54167,3.16667,3.41667,0.101960784,0.010038282,0.4,0.615384615
11,272,ibvx8,NC,1,121113,1.50843E+12,1.50843E+12,12,0,14,19,TRUE,4,3,3,2,3,4,26:23.4,ibvx8,20,FALSE,TRUE,1,4,2,10,1508427437,8,3,13,1508427754,2.66667,3.33333,3,4,4,4.5,5,4.66667,2.66667,4,4.5,2,5,3.33333,1.33333,4.5,3,4,3,2.66667,4,2,4.33333,3.33333,3.25,4.54167,3.29167,3.54167,3.16667,3.41667,0.101960784,0.010575684,0.4,0.615384615
12,273,ibvx8,SX,0,35651,1.50843E+12,1.50843E+12,20,0,20,16,TRUE,3,2,3,2,3,3,28:07.4,ibvx8,20,FALSE,TRUE,1,4,2,10,1508427437,8,3,13,1508427754,2.66667,3.33333,3,4,4,4.5,5,4.66667,2.66667,4,4.5,2,5,3.33333,1.33333,4.5,3,4,3,2.66667,4,2,4.33333,3.33333,3.25,4.54167,3.29167,3.54167,3.16667,3.41667,0.262745098,0.194107744,0.4,0.615384615
13,274,ibvx8,SX,1,83594,1.50843E+12,1.50843E+12,20,0,20,23,TRUE,4,3,4,3,4,5,30:31.3,ibvx8,20,FALSE,TRUE,1,4,2,10,1508427437,8,3,13,1508427754,2.66667,3.33333,3,4,4,4.5,5,4.66667,2.66667,4,4.5,2,5,3.33333,1.33333,4.5,3,4,3,2.66667,4,2,4.33333,3.33333,3.25,4.54167,3.29167,3.54167,3.16667,3.41667,0.109803922,0.117634609,0.4,0.615384615
14,275,ibvx8,SX,2,182167,1.50843E+12,1.50843E+12,19,0,20,19,FALSE,4,3,2,3,3,4,34:24.9,ibvx8,20,FALSE,TRUE,1,4,2,10,1508427437,8,3,13,1508427754,2.66667,3.33333,3,4,4,4.5,5,4.66667,2.66667,4,4.5,2,5,3.33333,1.33333,4.5,3,4,3,2.66667,4,2,4.33333,3.33333,3.25,4.54167,3.29167,3.54167,3.16667,3.41667,0.101960784,0.030695304,0.4,0.615384615
15,276,ibvx8,PT,1,65862,1.50843E+12,1.50843E+12,8,2,10,19,TRUE,3,3,3,3,3,4,37:03.6,ibvx8,20,FALSE,TRUE,1,4,2,10,1508427437,8,3,13,1508427754,2.66667,3.33333,3,4,4,4.5,5,4.66667,2.66667,4,4.5,2,5,3.33333,1.33333,4.5,3,4,3,2.66667,4,2,4.33333,3.33333,3.25,4.54167,3.29167,3.54167,3.16667,3.41667,0.156862745,0.08374179,0.4,0.615384615
0,279,yljm5,HP,2,110355,1.50849E+12,1.50849E+12,20,0,21,9,TRUE,1,1,1,2,3,1,17:06.6,yljm5,20,TRUE,TRUE,1,11,0,11,1508489517,15,0,17,1508489831,3.66667,2.66667,3,4.5,1.66667,2,1.5,2.66667,3,3.66667,3.5,4.5,2,2.66667,2.66667,3,2,3.5,4.33333,4,2.5,2.5,4,4,3.45833,1.95833,3.66667,2.58333,3.45833,3.25,0.101960784,0.022926182,1,0.882352941
1,280,yljm5,HP,0,65425,1.50849E+12,1.50849E+12,21,0,21,7,TRUE,1,1,2,1,1,1,19:33.4,yljm5,20,TRUE,TRUE,1,11,0,11,1508489517,15,0,17,1508489831,3.66667,2.66667,3,4.5,1.66667,2,1.5,2.66667,3,3.66667,3.5,4.5,2,2.66667,2.66667,3,2,3.5,4.33333,4,2.5,2.5,4,4,3.45833,1.95833,3.66667,2.58333,3.45833,3.25,0.094117647,0.031185249,1,0.882352941
2,281,yljm5,HP,1,53337,1.50849E+12,1.50849E+12,21,0,21,7,TRUE,1,1,1,1,2,1,21:25.2,yljm5,20,TRUE,TRUE,1,11,0,11,1508489517,15,0,17,1508489831,3.66667,2.66667,3,4.5,1.66667,2,1.5,2.66667,3,3.66667,3.5,4.5,2,2.66667,2.66667,3,2,3.5,4.33333,4,2.5,2.5,4,4,3.45833,1.95833,3.66667,2.58333,3.45833,3.25,0.094117647,0.00771131,1,0.882352941
